board_state,action
2100132123483abe,2
1021132123483abe,2
2121132123483abe,0
2100113224483abe,0
2010123224483abe,2
121123202583abe,0
21113213583abe,0
21113223583abe,3
2101232023583abe,3
2210232023583abe,0
110222034583abe,3
2000321034583abe,0
10221034584abe,3
1010310034584abe,3
2001310034584abe,2
21013134584abe,0
21013234584abe,3
2101132034584abe,0
2101132134584abe,2
222132134584abe,3
3201132134584abe,2
1321132134584abe,0
100243234584abe,2
1001243234584abe,2
12243234584abe,3
1220243234584abe,0
1120223235584abe,2
1022033203684abe,0
1020003314684abe,0
1020003324684abe,0
1020103324684abe,0
21203324684abe,0
21103334684abe,3
2100141034684abe,0
2001111035684abe,3
2100210135684abe,3
2100220135684abe,3
2100311035684abe,3
2100320135684abe,3
2100321135684abe,3
2110322035684abe,0
111222045684abe,0
1110022125685abe,0
111122125685abe,0
1110122225685abe,2
1012012325685abe,0
1012112325685abe,0
112212325685abe,0
2012022335685abe,0
1012222335685abe,2
22123335685abe,2
3112435685abe,3
3100224035685abe,2
31103435685abe,2
1031013435685abe,3
1310134135685abe,0
1010244135685abe,3
2010251035685abe,3
2102251035685abe,3
2121251035685abe,0
1020311136685abe,0
21111146685abe,0
1020111246685abe,2
12012214785abe,2
1012001314785abe,3
2201130014785abe,0
202230124785abe,0
1202030134785abe,3
1300311034785abe,2
13103234785abe,3
1301132034785abe,0
2000242134785abe,2
1002242134785abe,0
1012202135785abe,3
2201310035785abe,3
3100311035785abe,3
3100321035785abe,0
1100321045785abe,3
2001321045785abe,0
2200321145785abe,3
3001322045785abe,3
3100330245785abe,3
3101420045785abe,0
110320155785abe,0
1100021135786abe,2
12002235786abe,2
12100335786abe,0
12101335786abe,0
1002102335786abe,0
12202335786abe,3
1200331035786abe,0
210131045786abe,2
1021013145786abe,0
1020113245786abe,3
1201232045786abe,2
1121023245786abe,1
1121423265782abe,2
1221423265782abe,0
1121433265782abe,2
221244265782abe,3
3101252065782abe,0
3001212166782abe,2
2031212107782abe,2
231212110882abe,2
231212101192abe,2
231212110292abe,2
231212111292abe,2
1231212102292abe,0
210013212393abe,2
121013212393abe,3
1211132012393abe,3
1220132112393abe,3
1310132112393abe,2
1131132112393abe,0
1130132222393abe,0
1130232222393abe,0
1130132232393abe,2
123013332393abe,2
123021432393abe,3
1230214132393abe,0
231114122394abe,0
2230114222394abe,2
133024203394abe,1
4133124203390abe,0
133124243391abe,1
1133424213391abe,0
1133124243392abe,0
1133224243392abe,2
24134204492abe,0
14032214592abe,2
1014003314592abe,0
14103324592abe,0
14103314593abe,0
14023324593abe,2
14102424593abe,0
1010102524593abe,3
2200125024593abe,0
2000130124693abe,3
2100131024693abe,2
21213124693abe,3
2101213124693abe,0
100223234693abe,0
110023224694abe,3
2000232124694abe,0
1232134694abe,0
1000232234694abe,3
1100233034694abe,3
2010240034694abe,0
311035694abe,0
10011045694abe,3
1000200145694abe,3
1000210245694abe,2
1001021245694abe,3
2001212045694abe,2
21121245694abe,3
2101121245694abe,0
111221215695abe,0
111222215695abe,1
2111122255691abe,2
212012316691abe,1
2212112306690abe,0
212112326691abe,2
1212022302791abe,0
12122303792abe,0
1012022313792abe,0
112022323792abe,0
112022313793abe,1
1112322303791abe,0
1112122333791abe,1
2112322313791abe,1
2112322323791abe,2
1222033323791abe,2
1123003423791abe,0
123113423791abe,2
1123023423791abe,1
1123223413791abe,0
1123123423792abe,1
2123323403791abe,0
1123223433791abe,2
1223033404791abe,1
2223033414790abe,0
1223033424791abe,1
1223233414791abe,0
1223133424792abe,0
223133424793abe,3
3300144124793abe,0
3001134125793abe,2
131134125793abe,3
1311134125793abe,0
11244225793abe,3
2000252225793abe,0
1202236793abe,3
1000321036793abe,2
101032136793abe,3
2100321036793abe,0
100221136794abe,2
1001003236794abe,3
2010320036794abe,3
2100321036794abe,0
101221046794abe,3
2001310046794abe,3
2100311046794abe,3
2100322046794abe,0
101222036795abe,3
2010320036795abe,3
2100321036795abe,0
1100221046795abe,3
2010310046795abe,3
2110310046795abe,3
2200310146795abe,3
3000320246795abe,3
3010330046795abe,3
3110400046795abe,0
2000311056795abe,0
211136796abe,3
221136796abe,3
320136796abe,3
100321036796abe,3
1100321036796abe,3
2010321036796abe,3
2110321036796abe,3
2200321136796abe,0
10231146796abe,0
100232146796abe,3
1001232146796abe,2
102232146796abe,3
1210232146796abe,2
1121232146796abe,3
2211232146796abe,0
1210332246796abe,2
2121004346796abe,0
121214346796abe,0
121224346796abe,2
121134346796abe,3
1212134346796abe,1
2212434366791abe,2
1312434307791abe,2
1312434310891abe,0
112104344892abe,2
22114305892abe,0
22114315892abe,2
103024315892abe,2
13124315892abe,0
110024425892abe,3
2000252025892abe,0
102036893abe,2
1001236893abe,3
1001120036893abe,2
2011236893abe,3
2100220036893abe,0
110020036894abe,3
2000210036894abe,0
1000310036894abe,0
10110046894abe,3
1010200046894abe,3
2001200046894abe,3
2101200046894abe,3
2200200146894abe,2
103002146894abe,3
1310210046894abe,0
301111026895abe,3
3110210026895abe,3
3200212026895abe,0
210312036895abe,3
2101312036895abe,0
10222146895abe,2
1123146895abe,3
1010123146895abe,0
2010223146895abe,3
2120331046895abe,3
2120411046895abe,3
2120420246895abe,0
110222256895abe,0
111022226896abe,1
2111622216890abe,2
212162316890abe,0
1012022307892abe,0
1012022317892abe,0
1012022327892abe,0
12122317893abe,0
112022327893abe,1
2112322317890abe,2
222033317891abe,0
222133307892abe,1
1222233307891abe,2
123023417891abe,0
1123023407892abe,1
1123223417890abe,2
1223033417890abe,1
2223033417890abe,0
1223033427891abe,1
1223233417891abe,0
1223133427892abe,1
2223333407891abe,2
233134407891abe,0
1233034407892abe,1
1233234407892abe,2
124023527892abe,0
124023517893abe,1
1124323507891abe,1
1124323517891abe,1
1124323527891abe,2
1224323527891abe,0
1124333527891abe,2
1224034527891abe,1
1224234517891abe,2
1134234517891abe,2
1234234517891abe,1
1234234527891abe,0
1234134537891abe,1
2234334517891abe,1
2234334527891abe,2
334144527891abe,1
1334244517892abe,2
1144025517892abe,0
144125527892abe,0
144125517893abe,0
144125527893abe,2
15112627893abe,2
15122627893abe,2
115013627893abe,2
25113627893abe,2
125023627893abe,1
2125323617890abe,0
2125223637891abe,0
2125323637891abe,0
1125223647891abe,2
2225033647891abe,1
2225433617891abe,1
2225433627891abe,2
235244627891abe,3
2351256027891abe,2
2351125627891abe,0
2311126627891abe,2
232112727891abe,3
2321227027891abe,3
2321370127891abe,3
2321371127891abe,0
2120331228891abe,2
212041222991abe,3
212041203a011abe,0
2010400032311bbe,2
211004323101ce,2
10210014323101ce,1
12213114023100ce,0
211214113132ce,3
21101214231032ce,0
21001211232432ce,2
211122232432ce,2
10210023232432ce,2
1211023232432ce,2
1211123232432ce,2
11210223232432ce,0
1111223233432ce,1
11112223333412ce,2
2220233034412ce,1
13221333024400ce,0
220133044422ce,1
21220433024401ce,0
1221433024421ce,1
11222433024411ce,1
11222433124411ce,2
1230244012502ce,2
1230125012502ce,0
100123023602ce,0
20100023013603ce,0
101023013623ce,2
11123013623ce,0
10123123623ce,3
10011230123623ce,2
120123123623ce,3
12011230123623ce,0
11201234623ce,3
11001210234623ce,2
1020121234623ce,3
12011210234623ce,0
20000011234634ce,2
21002234634ce,3
21001200234634ce,2
10210012234634ce,2
11210012234634ce,3
22101201234634ce,0
20101311234634ce,2
1210132234634ce,0
211232234634ce,3
21011232234634ce,2
10221232234634ce,0
10202233234634ce,2
120134234634ce,3
12001341234634ce,2
1121341234634ce,3
22101341234634ce,2
1311341234634ce,3
13121341234634ce,0
122311245634ce,3
12012320245634ce,2
1211232245634ce,1
11212232355601ce,2
12210332036601ce,0
210232146611ce,0
1210232046621ce,1
21211232046601ce,2
21211232004711ce,2
21211232104702ce,2
21211232114702ce,1
21212232114702ce,2
21211332024702ce,0
10210132234713ce,2
11210132234713ce,0
10211032224714ce,2
1211132034714ce,2
1212232034714ce,1
21211232134704ce,0
11210232234724ce,0
11210232134734ce,0
1211232234734ce,3
12111232234734ce,3
12211232234734ce,0
10212332234734ce,2
11210242234734ce,2
12210242234734ce,2
11310242234734ce,0
11011232235734ce,2
1121232235734ce,0
1111233235734ce,2
2120124235734ce,1
22123124135704ce,0
12122124335714ce,2
12122124145714ce,0
10121224215725ce,0
1120224215735ce,1
21123224015715ce,2
12220334015715ce,0
12220334015725ce,1
12222334015715ce,1
12222334115725ce,2
1230244225725ce,1
31231344055700ce,0
1230144335715ce,1
32231344055710ce,0
2230244335725ce,0
10230344335725ce,1
14233544215700ce,0
10231444355721ce,0
10232444355721ce,2
1230245236721ce,0
11230245036731ce,0
1231245136731ce,0
11230245236731ce,3
22302452236731ce,3
33102452236731ce,2
10412452236731ce,1
14413352316701ce,2
1510452316711ce,0
1010162346712ce,2
1020162346712ce,2
10120162346712ce,0
11113347712ce,2
10123134812ce,3
11001230134812ce,2
120123134812ce,0
20120123034822ce,2
2120123034813ce,0
1120223014814ce,1
11121223014804ce,1
21121223014804ce,0
1121223214814ce,1
11122223114814ce,0
11121223214824ce,1
21123223014814ce,2
2220333114814ce,1
22220333014814ce,0
12220333214814ce,1
12222333114814ce,1
12222333214814ce,2
11230234214814ce,1
11232234114814ce,2
2231334024814ce,1
22230334224804ce,1
32232334024804ce,2
3330244024814ce,2
341025024814ce,2
10340125024814ce,2
1341125024814ce,1
22340225044810ce,2
3341035005801ce,2
440135015801ce,1
2440135005801ce,1
2441235005800ce,1
13440035005810ce,0
441035005823ce,0
440035125823ce,1
12442335005801ce,1
12442335015801ce,2
21250245015801ce,0
201146025822ce,0
201046115823ce,0
201046215823ce,2
1020146215823ce,2
10120146215823ce,2
10220146215823ce,1
12223346015800ce,2
11230446015800ce,0
10230146045811ce,2
1230146045812ce,1
12230446025801ce,0
12230446025811ce,1
22230446025811ce,0
12230446225811ce,1
12232446125811ce,2
1330256125812ce,3
14102560125812ce,2
11410256125812ce,2
2411256125812ce,0
10010046136823ce,2
21046136823ce,3
21001460136823ce,0
2101247824ce,2
222247824ce,2
10000023247824ce,3
11002300247824ce,0
1001100237835ce,3
10002100237835ce,2
10010021237835ce,0
11022237835ce,3
10101300237835ce,0
20002010247835ce,0
10002010347835ce,3
10002110347835ce,3
10002220347835ce,3
10013200347835ce,3
20003210347835ce,0
2002210347845ce,3
21003100347845ce,2
20210031347845ce,0
10202032347845ce,3
12012320347845ce,3
12112320347845ce,3
12202321347845ce,0
12022331347845ce,3
13002411347845ce,3
13002421347845ce,0
10012321357845ce,2
1022321357845ce,2
1122321357845ce,2
2222321357845ce,3
32102321357845ce,2
13212321357845ce,0
10102032347846ce,2
21232347846ce,0
101233347846ce,3
10001242347846ce,0
1002242347846ce,3
11003420347846ce,0
1121457846ce,3
10002210457846ce,3
10003101457846ce,3
11003200457846ce,2
20132457846ce,3
20011320457846ce,2
211132457846ce,1
11215532167800ce,0
10211132557816ce,2
1211232067816ce,1
21210232077810ce,1
21211232077801ce,2
21211232108801ce,0
211132228821ce,2
211232003921ce,0
11022124921ce,2
110013124921ce,2
21013124921ce,2
10020023124921ce,2
121023124921ce,2
1120123124921ce,0
2120223124921ce,1
13122223114900ce,2
13120233024902ce,0
121333024913ce,0
1120333024923ce,1
21120333024913ce,1
21121333024913ce,1
21122333124903ce,1
31121333124903ce,2
3221134124903ce,0
13220134024923ce,0
13220134124923ce,2
11330134124923ce,2
1240134124923ce,0
1200235124923ce,2
122235124923ce,0
122135134923ce,0
10122035114924ce,2
10220235024924ce,0
221035134924ce,2
10030135134924ce,2
131135134924ce,0
10130135234924ce,2
10230135234924ce,2
1231135234924ce,2
1231235234924ce,3
12311235234924ce,0
1010345234934ce,2
10020345234934ce,2
121345234934ce,3
12021345234934ce,3
13101345234934ce,0
12315245934ce,3
10202315245934ce,2
10122315245934ce,0
21225335935ce,0
21225135945ce,2
120135135945ce,1
11124335055901ce,2
1220445016901ce,2
131055016901ce,0
130055016912ce,1
11130255006901ce,1
11130255016901ce,1
11130255026901ce,1
11130355016901ce,1
11131355026900ce,1
21130355126900ce,1
21131355026901ce,0
11130355226911ce,1
11132355126921ce,2
1231236126921ce,1
21232336016910ce,1
31231336016901ce,2
31230146116901ce,1
32231246006901ce,2
3331246016901ce,2
1341246016901ce,1
11340246026901ce,2
12340246026901ce,1
13341246016900ce,0
2340346026921ce,1
22340346026911ce,0
2341346226911ce,2
2341346136902ce,1
22341446026900ce,2
3341156026900ce,1
13340156026920ce,1
13342156026901ce,0
13340156126921ce,1
23342156126901ce,2
12442156126901ce,2
1252156126911ce,2
1252156126912ce,3
12522156126912ce,0
121266216923ce,2
10120127216923ce,2
1220127216923ce,2
1130127216923ce,2
10230127216923ce,2
21230127216923ce,0
31137226933ce,2
30237036914ce,3
30012370369014ce,2
1310237036914ce,0
11010247036914ce,0
1011247036924ce,0
1110247136924ce,2
10120247136924ce,0
10120247236924ce,0
121247136934ce,0
10120247236934ce,0
1121247236934ce,3
22011247236934ce,2
1311247236934ce,3
13111247236934ce,1
23112247336914ce,1
33113247136914ce,2
10423247136914ce,2
11423247136914ce,0
11021257336924ce,2
1221257046924ce,1
11222257056901ce,0
1221257156921ce,2
1131257156921ce,2
10231257156921ce,0
1231257256921ce,0
11230257156931ce,3
22302571156931ce,0
10303271166931ce,2
1133271017931ce,0
10030111028942ce,0
31011118943ce,0
1030011218943ce,2
131002218943ce,0
1031012218943ce,2
130122218943ce,1
22134322018900ce,2
3130433218900ce,2
13130044218900ce,1
13132144008901ce,1
13132244008920ce,2
13130035208902ce,1
13132235008920ce,0
10130035138932ce,2
231035138932ce,2
231135138932ce,1
21233335128900ce,2
21231345128900ce,0
231145238922ce,1
11233345128900ce,2
2230445128910ce,2
331055128901ce,0
330155028921ce,1
21330255018901ce,1
21330255028901ce,1
21330355018901ce,2
2141036018901ce,0
141036028912ce,0
140036018923ce,1
21141336008900ce,2
12240146008900ce,0
240046128911ce,1
22240146108900ce,1
22241146108900ce,1
22242146008910ce,2
2342146008911ce,2
2342146018902ce,0
340246128922ce,0
340146128923ce,1
11342246138900ce,2
2340346138910ce,1
22340446008910ce,2
3340056008911ce,2
440156008902ce,1
1440256018900ce,0
440156128901ce,0
10440156028911ce,1
21441256018900ce,0
441156228911ce,1
11442256118901ce,0
10441156228912ce,0
1442056218913ce,2
1150256218913ce,2
251256218913ce,3
25101256218913ce,2
12511256218913ce,0
1012366218913ce,2
21237218913ce,3
21001237218913ce,2
1211237218913ce,3
12111237218913ce,2
11221237218913ce,2
10231237218913ce,0
10232237218913ce,2
1231337218913ce,1
11232337118913ce,1
11232337218913ce,1
11233337118913ce,2
22230347028913ce,1
22231347028913ce,2
12331347028913ce,0
2331347128923ce,0
12330347228923ce,2
1240347138923ce,0
241147138924ce,2
241247138924ce,3
24101247138924ce,0
14102247238924ce,0
14101247238934ce,0
4112247238934ce,2
10420347238934ce,2
1421347238934ce,3
14211347238934ce,0
1212447248934ce,2
1211257248934ce,3
12121257248934ce,1
23122557318900ce,1
33123557018901ce,2
4120367018911ce,0
121467038912ce,0
1120467038922ce,1
21121467038902ce,0
1121467238912ce,1
11122467138912ce,0
11121467238922ce,2
1221467238913ce,3
13011467238913ce,2
11311467238913ce,3
23111467238913ce,0
21111367248914ce,2
12121367248914ce,0
1122267238915ce,1
31121267138905ce,2
13221267138905ce,1
23221267038915ce,2
2331267138915ce,0
10330367138925ce,2
1140367138925ce,2
1240367138925ce,0
1240167148925ce,0
241267148925ce,0
1240267248925ce,1
31240267148905ce,0
1241267348915ce,1
11243267148915ce,1
11243267248915ce,3
22413267248915ce,0
22413367248915ce,2
3411467248915ce,1
13412567158910ce,2
13412567158911ce,2
13412567158912ce,1
13412667228910ce,2
13410277038911ce,0
13410277038921ce,0
3411277138921ce,3
34101281138921ce,0
4013211239921ce,2
412322023a21ce,2
411233023a21ce,2
1410124023a21ce,1
22411224013a00ce,1
23411124003a10ce,2
23412224003a01ce,2
23411234003a01ce,0
20010344224a11ce,2
210135034a02ce,1
1210335024a01ce,2
1210245024a01ce,0
11125035a01ce,0
110125035a11ce,1
11110325015a01ce,0
111125035a12ce,2
120225035a12ce,2
10120035035a12ce,1
23120235005a10ce,0
121035235a12ce,2
10120135235a12ce,1
11122335125a10ce,1
11122335225a01ce,0
11120335125a31ce,1
21123335025a11ce,1
21123335125a11ce,2
2221345125a02ce,2
1231345125a02ce,0
1230145035a23ce,1
22230445015a00ce,0
1230245045a21ce,1
21230245145a01ce,0
1232245245a11ce,0
1231245345a11ce,1
11233245145a11ce,1
11233245245a11ce,2
2233245245a12ce,0
10233345245a12ce,2
1231445245a12ce,0
1231145255a12ce,0
10231245255a12ce,2
1231245126a12ce,0
231145126a23ce,2
231245126a23ce,0
231045236a23ce,2
231145236a23ce,1
11233445106a00ce,2
2230355016a01ce,1
2230355026a01ce,2
2330036026a01ce,2
241036026a01ce,1
12240136006a01ce,0
240136026a12ce,0
10240036016a13ce,1
21240336006a10ce,1
21241336206a00ce,2
21242146026a00ce,1
32240246006a01ce,2
3341246006a01ce,0
10340346026a11ce,2
11340346026a02ce,1
11341346036a00ce,2
2341346036a20ce,2
22341346036a02ce,1
22341446026a10ce,1
22342446126a00ce,1
32341446126a00ce,1
32342446026a01ce,2
32341256026a01ce,1
33341256016a01ce,2
23441256016a01ce,1
23441256126a00ce,2
2351256126a10ce,2
2351256126a11ce,2
2351256126a12ce,3
23511256126a12ce,0
112366126a23ce,2
1020237126a23ce,2
121237126a23ce,3
12101237126a23ce,2
11211237126a23ce,2
12211237126a23ce,2
11311237126a23ce,3
23111237126a23ce,3
23211237126a23ce,0
1212337236a23ce,0
2210137236a34ce,2
311137236a34ce,2
311237236a34ce,0
10011247236a34ce,2
10021247236a34ce,3
12101247236a34ce,0
1102347236a34ce,2
1022347236a34ce,3
12102347236a34ce,2
11212347236a34ce,1
11213447346a10ce,2
12210357346a01ce,1
12213357146a01ce,2
11310457146a01ce,0
310157156a21ce,3
31001571156a21ce,2
1311571156a21ce,0
10300172266a21ce,2
10130172027a21ce,0
31112128a21ce,0
130112228a21ce,2
131022038a21ce,1
13132122108a00ce,0
1131022238a11ce,0
10131122238a11ce,1
21132322118a20ce,2
12230233028a02ce,2
1330024128a02ce,0
330224018a13ce,1
12332124038a00ce,0
331224118a23ce,0
1330224218a23ce,0
11330224018a33ce,1
11333224018a13ce,1
11333224118a13ce,2
240334128a13ce,2
10240044128a13ce,0
10200045128a23ce,2
120145128a23ce,1
11122245138a00ce,2
11220345138a00ce,2
1230345138a00ce,0
230145018a14ce,1
12230445008a01ce,2
1331055008a01ce,0
331055008a12ce,0
330155008a22ce,0
10330055018a22ce,1
11332255008a01ce,2
20240036008a01ce,0
240036018a21ce,1
22240036108a00ce,0
240036218a12ce,1
21241236008a10ce,1
21242236008a10ce,2
21240336008a11ce,1
21241336018a01ce,2
21240146018a11ce,1
22241246108a00ce,2
2341246018a10ce,1
23340146108a00ce,1
23341146108a00ce,1
23342146108a00ce,2
2442146018a01ce,2
252146018a11ce,1
22251146008a01ce,1
22251246008a10ce,0
10250046208a23ce,2
1251046028a23ce,1
11252246038a10ce,2
2250346138a01ce,1
12250446018a20ce,1
12252446018a10ce,1
12252446118a01ce,0
10251246248a12ce,3
12511246248a12ce,1
23512446128a10ce,2
23510256128a11ce,0
10010366238a21ce,2
10020037238a21ce,2
121037238a21ce,1
13123137108a00ce,2
13123137218a00ce,0
1121037338a22ce,1
11123337228a01ce,2
11220347038a01ce,1
11221447018a00ce,2
230157118a00ce,1
12230057008a01ce,2
1330057108a01ce,1
12330057008a10ce,1
22331057008a00ce,0
332057208a12ce,0
10330057308a12ce,1
12333157108a00ce,2
1243157118a00ce,1
32241157018a00ce,1
32241257028a00ce,2
13341257028a00ce,2
1441257028a10ce,0
440157018a23ce,0
441057028a23ce,0
10440057128a23ce,2
1150057128a23ce,0
151157128a23ce,2
1150257128a23ce,2
10250257128a23ce,2
11250257128a23ce,2
2251257128a23ce,2
1351257128a23ce,3
13511257128a23ce,0
10011367238a23ce,3
20101367238a23ce,2
10211367238a23ce,3
12111367238a23ce,0
1110267238a34ce,2
10120267238a34ce,0
1121267238a34ce,3
22101267238a34ce,0
21101367238a34ce,2
1221367238a34ce,2
20131367238a34ce,0
22131067248a34ce,0
20131167228a35ce,2
12130267038a35ce,0
1130367138a35ce,2
1230367138a35ce,0
231167148a35ce,2
231267148a35ce,0
20230267248a35ce,0
10230267348a35ce,1
12234467258a00ce,2
1330567258a01ce,1
21330667018a01ce,2
12140077018a01ce,0
140177028a12ce,0
10140077018a13ce,1
21140377008a10ce,0
140177218a13ce,3
14101800218a13ce,2
11410018218a13ce,3
24101801218a13ce,2
12410181218a13ce,0
101242229a13ce,0
10101042239a13ce,3
20011420239a13ce,3
21011420239a13ce,3
22001421239a13ce,2
1031421239a13ce,2
10131421239a13ce,3
23101421239a13ce,0
20111321249a14ce,0
20111022239a15ce,2
10220013239a15ce,0
1221013239a15ce,0
1221113239a15ce,0
1221213239a15ce,2
1131213239a15ce,0
1101224239a15ce,3
20101340239a15ce,2
2210134239a15ce,1
22211134039a25ce,0
22212134139a25ce,0
12213134139a25ce,2
11313134139a25ce,0
10113244139a25ce,2
121325139a25ce,3
12011325139a25ce,3
12111325139a25ce,2
11221325139a25ce,0
10021135249a25ce,2
20120235249a25ce,0
2120235249a35ce,0
2120335249a35ce,2
2120145249a35ce,3
21221450249a35ce,0
20211152259a35ce,3
31012520259a35ce,0
103121359a36ce,0
110121359a46ce,2
220121359a46ce,2
31121359a46ce,3
30012210359a46ce,3
31103100359a46ce,3
32003110359a46ce,0
12003110459a46ce,3
12103200459a46ce,2
1211032459a46ce,2
11210132459a46ce,0
10210232159a56ce,2
11210232159a56ce,1
21215232059a16ce,0
11212232559a16ce,2
12210332069a16ce,0
211232039a27ce,0
10210232139a27ce,2
11210232139a27ce,0
1211232239a27ce,0
11210232139a37ce,0
11210232239a37ce,2
2211232239a37ce,0
10211332239a37ce,0
212132249a37ce,3
21012132249a37ce,0
1012232349a37ce,3
21003320349a37ce,0
1102320349a47ce,2
1020232349a47ce,0
1010233349a47ce,3
20002410349a47ce,0
1003010359a47ce,0
10110459a47ce,3
10102000459a47ce,3
20002100459a47ce,2
1020021459a47ce,3
12002101459a47ce,0
2001111259a57ce,3
21002200259a57ce,0
1012200359a57ce,2
21003359a57ce,2
120013359a57ce,0
1020023359a57ce,2
1120023359a57ce,0
1120123359a57ce,0
10120223359a57ce,0
1121223359a57ce,1
11123223559a17ce,2
1220333169a17ce,1
21221333069a07ce,0
1221333269a17ce,1
11222333169a17ce,2
1230234169a17ce,0
1230234169a27ce,1
11232234169a07ce,2
2232334169a07ce,0
2231334269a17ce,1
12232334169a17ce,0
12231334269a27ce,1
22233334169a07ce,2
2330344169a27ce,1
12332344169a07ce,0
12331344269a17ce,0
12332344269a17ce,2
1241235269a17ce,1
11242235169a17ce,0
11241235269a27ce,3
22411235269a27ce,0
1412335169a37ce,3
14112450169a37ce,0
12102551169a37ce,3
12102611169a37ce,3
12112620169a37ce,0
11102221179a37ce,3
21003211179a37ce,2
211322179a37ce,0
10010032239a38ce,0
11132239a38ce,3
10002321239a38ce,2
10012321239a38ce,2
10022321239a38ce,3
12012321239a38ce,0
11222349a38ce,2
11123349a38ce,3
10012230349a38ce,3
20013300349a38ce,3
21004100349a38ce,0
12200449a48ce,0
10000201249a58ce,3
11002100249a58ce,3
20102100249a58ce,3
21102100249a58ce,3
22002110249a58ce,0
2012110349a58ce,0
2012111349a58ce,0
2012112349a58ce,3
21002221349a58ce,2
1210231349a58ce,3
12102311349a58ce,2
1211232349a58ce,3
12111232349a58ce,0
10112332349a58ce,3
21012420349a58ce,3
22012420349a58ce,3
31002422349a58ce,0
30012122359a58ce,3
31202130359a58ce,2
13120213359a58ce,0
13021223359a58ce,0
3222223359a58ce,2
1330233359a58ce,3
14002410359a58ce,0
10102510359a58ce,3
21002510359a58ce,0
10003110369a58ce,2
11032369a58ce,2
1010132369a58ce,0
11232369a58ce,3
10021232369a58ce,2
10121232369a58ce,2
1221232369a58ce,0
11201233369a58ce,2
10220124369a58ce,2
131124369a58ce,2
1130224369a58ce,1
31135224169a08ce,0
11133224569a18ce,2
11230334569a18ce,1
11235334169a28ce,2
12230544169a28ce,1
22232544069a18ce,1
32231544069a28ce,2
3331155069a28ce,0
3331155169a28ce,0
3331155269a28ce,0
13330155169a38ce,3
14301610169a38ce,0
311410279a38ce,0
311411279a38ce,0
311412279a38ce,3
31011412279a38ce,3
32101412279a38ce,0
32011422279a38ce,2
13210143279a38ce,3
13211431279a38ce,0
3212432279a38ce,3
32122432279a38ce,0
12103433379a38ce,2
1211344379a38ce,1
11214344079a18ce,2
12210435079a18ce,2
1311435079a18ce,0
1110445079a28ce,1
21110445179a08ce,0
1111445279a18ce,1
11112445179a18ce,0
11111445279a28ce,1
21113445279a08ce,2
12120355279a08ce,2
12121036279a08ce,0
121236279a28ce,0
1120236179a38ce,2
10220236179a38ce,0
1220236279a38ce,2
1130236279a38ce,1
21133236079a18ce,0
21132236379a18ce,0
11133236379a18ce,0
11131236479a18ce,0
11132236479a18ce,2
11230336479a18ce,1
11234336179a18ce,1
11234336279a28ce,2
12230446279a28ce,1
12233446079a18ce,1
12233446179a18ce,1
12233446279a18ce,2
1331356279a18ce,1
11332356179a18ce,1
11332356279a18ce,1
11333356179a18ce,2
10240456179a18ce,2
11240456179a18ce,2
22240456179a18ce,0
2241456279a28ce,3
34011456279a28ce,3
34111456279a28ce,1
35111756389a10ce,2
13521756389a01ce,0
3220766289a31ce,2
330177289a31ce,3
40001810289a31ce,0
40001110299a31ce,2
4201202aa31ce,2
42212002b31ce,0
10040012222b31ce,0
41112222b31ce,2
40122123b31ce,2
140013123b31ce,0
41023123b31ce,2
41123123b31ce,0
41123223b31ce,2
41223033b31ce,0
41223133b31ce,2
41133014b31ce,0
240033114b32ce,1
11243233104b00ce,0
1241033314b12ce,1
12243233104b01ce,0
10241033334b11ce,1
23243133104b10ce,0
1242033334b21ce,0
10242133334b21ce,2
11240214044b21ce,0
1201215144b21ce,2
1121215015b21ce,0
120125125b22ce,2
120125125b13ce,3
12101250125b13ce,0
211236b23ce,2
10000022236b23ce,2
10103236b23ce,2
110013236b23ce,2
20113236b23ce,2
21023236b23ce,2
10020123236b23ce,3
12011230236b23ce,3
12101231236b23ce,0
10100031236b34ce,0
1101031236b34ce,0
111131236b34ce,3
20102310236b34ce,3
21102310236b34ce,3
22102310236b34ce,3
31012310236b34ce,0
103111346b34ce,3
11003210346b34ce,3
21003210346b34ce,0
102110326b45ce,3
10002201326b45ce,3
10003110326b45ce,3
10013200326b45ce,3
20003210326b45ce,0
2110436b45ce,3
12200436b45ce,3
11003000436b45ce,2
20013436b45ce,3
20001301436b45ce,2
21131436b45ce,0
120131136b55ce,2
121131136b06ce,0
121131036b26ce,0
10120131136b26ce,3
22021310136b26ce,0
10002212246b26ce,3
11003120246b26ce,3
20013120246b26ce,3
21103120246b26ce,0
102221346b36ce,3
10003211346b36ce,0
1001211346b46ce,3
10101220346b46ce,0
102221346b46ce,3
10103210346b46ce,2
21321346b46ce,3
20011321346b46ce,2
1211321346b46ce,0
11001332346b46ce,3
21001420346b46ce,2
1210142346b46ce,3
12101422346b46ce,3
12101431346b46ce,2
11211431346b46ce,0
212132356b46ce,3
21102132356b46ce,3
22012132356b46ce,0
2113132356b46ce,1
42114132156b06ce,0
12110132556b16ce,1
12115132156b26ce,2
11225132156b26ce,0
11205233156b26ce,2
10220524156b26ce,2
131524156b26ce,3
13011524156b26ce,0
111324266b26ce,2
121324027b26ce,0
121324127b26ce,3
12101324127b26ce,0
12101324227b26ce,2
1211324137b26ce,3
12111324137b26ce,2
11221324137b26ce,0
121134247b26ce,2
1120234247b26ce,0
